Sentiment,Instagram Comment Text,Clean Instagram Comment Text,Normalized_Text,StopWords,Final
positive," <USERNAME>.m sama Mba! Gua jg ga bisa benci Nikmir. Salut malah ama dia ga muna! Artis lain maaf image aja di dpan, sok baik, sok teraniaya n jual air mata. Nikita ini real.. sygnya msyarakat kita cendrung yg dilihat apa yg ada di superfisial",username m sama mba gua jg ga bisa benci nikmir salut malah ama dia ga muna artis lain maaf image aja di dpan sok baik sok teraniaya n jual air mata nikita ini real sygnya msyarakat kita cendrung yg dilihat apa yg ada di superfisial,username sama sama mbak saya juga enggak bisa benci nikmir salut malah sama dia enggak munafik artis lain maaf gambar saja di dpan berlaga baik berlaga teraniaya dan jual air mata nikita ini real sygnya masyarakat kita cendrung yang dilihat apa yang ada di superfisial,username sama sama mbak enggak benci nikmir salut malah sama enggak munafik artis maaf gambar dpan berlaga baik berlaga teraniaya jual air mata nikita real sygnya masyarakat cendrung dilihat apa superfisial,username sama sama mbak enggak benci nikmir salut malah sama enggak munafik artis maaf gambar dpan berlaga baik berlaga teraniaya jual air mata nikita real sygnya masyarakat cendrung dilihat apa superfisial
positive,cantik alami tanpa perlu bedak tebel dan gaya bak tante2,cantik alami tanpa perlu bedak tebel dan gaya bak tante,cantik alami tanpa perlu bedak tebal dan gaya bak tante,cantik alami perlu bedak tebal gaya bak tante,cantik alami perlu bedak tebal gaya bak tante
positive,Cantik dan gagah mudahan lancar dampe hari h,cantik dan gagah mudahan lancar dampe hari h,cantik dan gagah mudahan lancar dampe hari h,cantik gagah mudahan lancar dampe hari h,cantik gagah mudahan lancar dampe hari h
positive,"Cantik yang ini dong,penampilannya dewasa yang sesuai. Mukanya cantik Indonesia,classy. Ayu ayu gimana gitu.",cantik yang ini dong penampilannya dewasa yang sesuai mukanya cantik indonesia classy ayu ayu gimana gitu,cantik yang ini dong penampilannya dewasa yang sesuai mukanya cantik indonesia classy ayu ayu bagaimana begitu,cantik dong penampilannya dewasa sesuai mukanya cantik indonesia classy ayu ayu bagaimana,cantik dong penampilannya dewasa sesuai mukanya cantik indonesia classy ayu ayu bagaimana
positive,"Lcb cantikk sangat??, lcb beruntung dapet duren dan duren pun beuntung dpt neng lcb. Sakina mawaddah warahmah Amin",lcb cantikk sangat lcb beruntung dapet duren dan duren pun beuntung dpt neng lcb sakina mawaddah warahmah amin,lcb cantik sangat lcb beruntung dapat duren dan duren pun beuntung dapat neng lcb sakina mawaddah warahmah amin,lcb cantik sangat lcb beruntung duren duren beuntung neng lcb sakina mawaddah warahmah amin,lcb cantik sangat lcb beruntung duren duren beuntung neng lcb sakina mawaddah warahmah amin
positive,"dia ganteng tidak hanya saat berseragam, tapi ganteng saat menjadi panutan keluarganya.. semoga anak saya memiliki fisik yang elok macam mahluk Allah ni",dia ganteng tidak hanya saat berseragam tapi ganteng saat menjadi panutan keluarganya semoga anak saya memiliki fisik yang elok macam mahluk allah ni,dia ganteng tidak hanya saat berseragam tapi ganteng saat menjadi panutan keluarganya semoga anak saya memiliki fisik yang elok macam mahluk allah nih,ganteng berseragam ganteng menjadi panutan keluarganya semoga anak memiliki fisik elok macam mahluk allah nih,ganteng berseragam ganteng menjadi panutan keluarganya semoga anak memiliki fisik elok macam mahluk allah nih
positive,"Beruntung banget deh mba  <USERNAME> dapet mas  <USERNAME>. Ganteng,baik,sholeh,sayang keluarga.ini suami idaman banget.semoga selalu menjadi keluarga yang SAMAWA",beruntung banget deh mba username dapet mas username ganteng baik sholeh sayang keluarga ini suami idaman banget semoga selalu menjadi keluarga yang samawa,beruntung banget deh mbak username dapat mas username ganteng baik sholeh sayang keluarga ini suami idaman banget semoga selalu menjadi keluarga yang samawa,beruntung banget deh mbak username mas username ganteng baik sholeh sayang keluarga suami idaman banget semoga selalu menjadi keluarga samawa,beruntung banget deh mbak username mas username ganteng baik sholeh sayang keluarga suami idaman banget semoga selalu menjadi keluarga samawa
positive,Smoga mas Agus menjadi pemimpin di masa akan datang.salah satu pemimpin yg sukses adalah dia sukses dlm memimpin dlm rumah tangga,smoga mas agus menjadi pemimpin di masa akan datang salah satu pemimpin yg sukses adalah dia sukses dlm memimpin dlm rumah tangga,semoga mas agus menjadi pemimpin di masa akan datang salah satu pemimpin yang sukses adalah dia sukses dalam memimpin dalam rumah tangga,semoga mas agus menjadi pemimpin masa datang salah satu pemimpin sukses sukses memimpin rumah tangga,semoga mas agus menjadi pemimpin masa datang salah satu pemimpin sukses sukses memimpin rumah tangga
positive,"Dear...Bpk  <USERNAME> cra berpakain bpk sangat lah mencerminkan kepribadian bpk yg sngt lembut tpi tetap gagah semoga bpk  <USERNAME>&kel selalu dlm lindungan allah swt, salam hormat dri saya yg selalu mengagumi bpk :-)",dear bpk username cra berpakain bpk sangat lah mencerminkan kepribadian bpk yg sngt lembut tpi tetap gagah semoga bpk username kel selalu dlm lindungan allah swt salam hormat dri saya yg selalu mengagumi bpk,dear bapak username cra berpakain bapak sangat lah mencerminkan kepribadian bapak yang sangat lembut tapi tetap gagah semoga bapak username keluarga selalu dalam lindungan allah swt salam hormat dari saya yang selalu mengagumi bapak,dear bapak username cra berpakain bapak sangat lah mencerminkan kepribadian bapak sangat lembut tetap gagah semoga bapak username keluarga selalu lindungan allah swt salam hormat selalu mengagumi bapak,dear bapak username cra berpakain bapak sangat lah mencerminkan kepribadian bapak sangat lembut tetap gagah semoga bapak username keluarga selalu lindungan allah swt salam hormat selalu mengagumi bapak
positive,"Sukses terus kak ayu dan semoga selalu senantiasa dalam naungan Allah SWT, dan sehat selalu amin...",sukses terus kak ayu dan semoga selalu senantiasa dalam naungan allah swt dan sehat selalu amin,sukses terus kak ayu dan semoga selalu senantiasa dalam naungan allah swt dan sehat selalu amin,sukses terus kak ayu semoga selalu senantiasa naungan allah swt sehat selalu amin,sukses terus kak ayu semoga selalu senantiasa naungan allah swt sehat selalu amin
positive,"Smg selalu di berikan kesehatan dan panjang umur yah nek ,muda banget cantik dan MashaAllahhh",smg selalu di berikan kesehatan dan panjang umur yah nek muda banget cantik dan mashaallah,semoga selalu di berikan kesehatan dan panjang umur ya nek muda banget cantik dan mashaallah,semoga selalu berikan kesehatan panjang umur nek muda banget cantik mashaallah,semoga selalu berikan kesehatan panjang umur nek muda banget cantik mashaallah
positive,Terimakasih Ibu  <USERNAME> serta seluruh keluarga telah memilih Plataran Darmawangsa sebagai tempat acara keluarga Besar. Saya selaku bagian staff di Plataran darmawangsa sangat terkesan dan sangat menunggu kedatangan Ibu dan keluarga di lain waktu. Sehat selalu Ibu dan keluarga. Amin amin ya rabbi,terimakasih ibu username serta seluruh keluarga telah memilih plataran darmawangsa sebagai tempat acara keluarga besar saya selaku bagian staff di plataran darmawangsa sangat terkesan dan sangat menunggu kedatangan ibu dan keluarga di lain waktu sehat selalu ibu dan keluarga amin amin ya rabbi,terimakasih ibu username serta seluruh keluarga telah memilih plataran darmawangsa sebagai tempat acara keluarga besar saya selaku bagian staff di plataran darmawangsa sangat terkesan dan sangat menunggu kedatangan ibu dan keluarga di lain waktu sehat selalu ibu dan keluarga amin amin ya rabbi,terimakasih ibu username seluruh keluarga memilih plataran darmawangsa tempat acara keluarga besar selaku bagian staff plataran darmawangsa sangat terkesan sangat menunggu kedatangan ibu keluarga waktu sehat selalu ibu keluarga amin amin rabbi,terimakasih ibu username seluruh keluarga memilih plataran darmawangsa tempat acara keluarga besar selaku bagian staff plataran darmawangsa sangat terkesan sangat menunggu kedatangan ibu keluarga waktu sehat selalu ibu keluarga amin amin rabbi
positive,"Salam Dirgantara! Terima kasih telah mendukung dan menyebarkan awareness terkait program pesawat R80. Semoga momen emas ini menjadi titik awal kebangkitan industri pesawat terbang Indonesia agar kembali berjaya. Bersama Eyang Habibie, yuk kita satukan langkah terbangkan pesawat R80. Caranya? Langsung klik link di bio kami yaaa ????",salam dirgantara terima kasih telah mendukung dan menyebarkan awareness terkait program pesawat r semoga momen emas ini menjadi titik awal kebangkitan industri pesawat terbang indonesia agar kembali berjaya bersama eyang habibie yuk kita satukan langkah terbangkan pesawat r caranya langsung klik link di bio kami ya,salam dirgantara terima kasih telah mendukung dan menyebarkan awareness terkait program pesawat r semoga momen emas ini menjadi titik awal kebangkitan industri pesawat terbang indonesia agar kembali berjaya bersama eyang habibie ayo kita satukan langkah terbangkan pesawat r caranya langsung klik link di bio kami ya,salam dirgantara terima kasih mendukung menyebarkan awareness terkait program pesawat r semoga momen emas menjadi titik awal kebangkitan industri pesawat terbang indonesia berjaya bersama eyang habibie ayo satukan langkah terbangkan pesawat r caranya langsung klik link bio,salam dirgantara terima kasih mendukung menyebarkan awareness terkait program pesawat r semoga momen emas menjadi titik awal kebangkitan industri pesawat terbang indonesia berjaya bersama eyang habibie ayo satukan langkah terbangkan pesawat r caranya langsung klik link bio
positive,"Semangat ya eyang habibie, sehat selalu, selalu dlm lindungan Allah, ambisinya selalu kuat dlm melakukan segala hal. Kereeeennnnn. Semoga bnyk penurus2 bangsa sprti eyang Habibie ????????????????????????",semangat ya eyang habibie sehat selalu selalu dlm lindungan allah ambisinya selalu kuat dlm melakukan segala hal kereen semoga bnyk penurus bangsa sprti eyang habibie,semangat ya eyang habibie sehat selalu selalu dalam lindungan allah ambisinya selalu kuat dalam melakukan segala hal keren semoga banyak penurus bangsa seperti eyang habibie,semangat eyang habibie sehat selalu selalu lindungan allah ambisinya selalu kuat melakukan segala keren semoga banyak penurus bangsa eyang habibie,semangat eyang habibie sehat selalu selalu lindungan allah ambisinya selalu kuat melakukan segala keren semoga banyak penurus bangsa eyang habibie
positive,"Memiliki Cucu2 merupakan kebahagian yg tak ternilai, cucu sbg generasi penerus bangsa...",memiliki cucu merupakan kebahagian yg tak ternilai cucu sbg generasi penerus bangsa,memiliki cucu merupakan kebahagian yang tidak ternilai cucu sebagai generasi penerus bangsa,memiliki cucu merupakan kebahagian ternilai cucu generasi penerus bangsa,memiliki cucu merupakan kebahagian ternilai cucu generasi penerus bangsa
positive,Wahhh Kerenn..... dan saat ini tempatnya semakin bagus Ibu. Kapan kapan Bernostalgia di sana lagi bersmaa keluarga ??????,wah kerenn dan saat ini tempatnya semakin bagus ibu kapan kapan bernostalgia di sana lagi bersmaa keluarga,wah keren dan saat ini tempatnya semakin bagus ibu kapan kapan bernostalgia di sana lagi bersmaa keluarga,wah keren tempatnya semakin bagus ibu kapan kapan bernostalgia sana bersmaa keluarga,wah keren tempatnya semakin bagus ibu kapan kapan bernostalgia sana bersmaa keluarga
positive,Cantik dan ganteng-ganteng. Sehat selalu untuk mereka dan Bu Ani Sekeluarga ????,cantik dan ganteng ganteng sehat selalu untuk mereka dan bu ani sekeluarga,cantik dan ganteng ganteng sehat selalu untuk mereka dan bu ani sekeluarga,cantik ganteng ganteng sehat selalu bu ani sekeluarga,cantik ganteng ganteng sehat selalu bu ani sekeluarga
positive,Barakallah dengan cucu2 yg cantik dan ganteng ... semoga menjadi anak yg sholeh dan sholeha ... menjadi kebanggaan kelg...????,barakallah dengan cucu yg cantik dan ganteng semoga menjadi anak yg sholeh dan sholeha menjadi kebanggaan kelg,barakallah dengan cucu yang cantik dan ganteng semoga menjadi anak yang sholeh dan sholeha menjadi kebanggaan kelg,barakallah cucu cantik ganteng semoga menjadi anak sholeh sholeha menjadi kebanggaan kelg,barakallah cucu cantik ganteng semoga menjadi anak sholeh sholeha menjadi kebanggaan kelg
positive,Bu  <USERNAME>...cucu bikin hati kita gembira...ngangeni...kadang kangen sama keceriaan mereka...salam kangen buat cucu2 tercinta,bu username cucu bikin hati kita gembira ngangeni kadang kangen sama keceriaan mereka salam kangen buat cucu tercinta,bu username cucu membuat hati kita gembira ngangeni kadang kangen sama keceriaan mereka salam kangen buat cucu tercinta,bu username cucu membuat hati gembira ngangeni kadang kangen sama keceriaan salam kangen buat cucu tercinta,bu username cucu membuat hati gembira ngangeni kadang kangen sama keceriaan salam kangen buat cucu tercinta
positive,"Yang kecil lucu, yang tengah ganteng parah, yang gede pinternya ga ketulungan, salam hormat saya bu, pak",yang kecil lucu yang tengah ganteng parah yang gede pinternya ga ketulungan salam hormat saya bu pak,yang kecil lucu yang tengah ganteng parah yang besar pinternya enggak ketulungan salam hormat saya bu pak,kecil lucu tengah ganteng parah besar pinternya enggak ketulungan salam hormat bu pak,kecil lucu tengah ganteng parah besar pinternya enggak ketulungan salam hormat bu pak
positive,Terima kasih pak SBY & ibu Ani yg selalu menemani beliau..& sudah memberikan Kontribusinya yg sangat Luar biasa kepada Indonesia selama 10 tahun memimpin..semoga selalu bahagia & sehat selalu..amin,terima kasih pak sby ibu ani yg selalu menemani beliau sudah memberikan kontribusinya yg sangat luar biasa kepada indonesia selama tahun memimpin semoga selalu bahagia sehat selalu amin,terima kasih pak surabaya ibu ani yang selalu menemani beliau sudah memberikan kontribusinya yang sangat luar biasa kepada indonesia selama tahun memimpin semoga selalu bahagia sehat selalu amin,terima kasih pak surabaya ibu ani selalu menemani beliau memberikan kontribusinya sangat luar biasa indonesia selama tahun memimpin semoga selalu bahagia sehat selalu amin,terima kasih pak surabaya ibu ani selalu menemani beliau memberikan kontribusinya sangat luar biasa indonesia selama tahun memimpin semoga selalu bahagia sehat selalu amin
positive,Setiap caption yang di buat ibu..dan setiap kali saya membaca captionnya secara tidak langsung saya belajar bahasa Inggris ... Terima kasih ibu... Secara personal saya tdk mengenal ibu Anie tp saya yakin betapa bangganya Anak Cucumu bisa kamu didik ibu menjadi generasi bangsa yang mandiri dan unggul ... Sehat terus ibu .. Semoga Cinta Kasih dalam Keluarga selalu engkau tebarkan untuk mereka ...,setiap caption yang di buat ibu dan setiap kali saya membaca captionnya secara tidak langsung saya belajar bahasa inggris terima kasih ibu secara personal saya tdk mengenal ibu anie tp saya yakin betapa bangganya anak cucumu bisa kamu didik ibu menjadi generasi bangsa yang mandiri dan unggul sehat terus ibu semoga cinta kasih dalam keluarga selalu engkau tebarkan untuk mereka,setiap caption yang di buat ibu dan setiap kali saya membaca captionnya secara tidak langsung saya belajar bahasa inggris terima kasih ibu secara personal saya tidak mengenal ibu anie tapi saya yakin betapa bangganya anak cucumu bisa kamu didik ibu menjadi generasi bangsa yang mandiri dan unggul sehat terus ibu semoga cinta kasih dalam keluarga selalu engkau tebarkan untuk mereka,caption buat ibu kali membaca captionnya langsung belajar bahasa inggris terima kasih ibu personal mengenal ibu anie yakin betapa bangganya anak cucumu kamu didik ibu menjadi generasi bangsa mandiri unggul sehat terus ibu semoga cinta kasih keluarga selalu engkau tebarkan,caption buat ibu kali membaca captionnya langsung belajar bahasa inggris terima kasih ibu personal mengenal ibu anie yakin betapa bangganya anak cucumu kamu didik ibu menjadi generasi bangsa mandiri unggul sehat terus ibu semoga cinta kasih keluarga selalu engkau tebarkan
